text,text2,label
"The
Context referred to from inside that ContextWrapper is accessed via
getBaseContext().",getBaseContext,0
this,getBaseContext,0
"The only information that zero padding adds is the condition of border (or near-border) of the features- pixels in the limits of the input, also depending on kernel size.",MaxPool2d,0
"(You can think of it as a ""passe-partout"" in a picture frame)",MaxPool2d,0
Because your assumption that it'll loose information about the exact location is wrong.,MaxPool2d,0
" It's  entitled striving for simplicity, they're all  convolutional network.",MaxPool2d,0
" So here, the authors propose replacing  max pooling with a convolution layer that has a stride of two.",MaxPool2d,0
 And this is sometimes also called strided convolution.,MaxPool2d,0
" So  now on traditional neural network or convolution network,  we have usually a convolution layer with stride equals one.",MaxPool2d,0
" And then we have max pooling, usually two by two max pooling,  also with a stride of two.",MaxPool2d,0
" And then we have a convolutional  layer again, with stride of one, and we continue like that.",MaxPool2d,0
" And  usually, the convolution layers, they preserve the size, because  we have a stride of one.",MaxPool2d,0
" And the max pooling will reduce the size  to fold, it will have the size.",MaxPool2d,0
 So the size that comes out of it  is one half.,MaxPool2d,0
" If we have, let's say a two by two max pooling  with a stride of two, and can maybe also write the stone.",MaxPool2d,0
" So  the kernel size is usually two by two, and this is stride by  two.",MaxPool2d,0
" And this helps us also, you're achieving a little bit of  this location invariance.",MaxPool2d,0
" However, it's not essential to  have that.",MaxPool2d,0
" So you can technically get rid of this, and  then just increase the stride here by two, or here, and you  will have the same effect that you reduce the size by one half.",MaxPool2d,0
 So I don't want to go into too much detail here.,MaxPool2d,0
" So, there might possibly not be too many ah different kind of manifestations which it has to learn up and that is one of the reasons why we are just taking down to this kind of a very simple ah baseline model of a ah segmentation convol convolutional semantic segmentation network .",MaxPool2d,0
" So, what we have in this network is pretty simple, I have a convolution layer ah where the kernel sizes are 3 cross 3, and I have 64 such ah kernels ah taken down for my work Now, I do ah convolution with the stride of one and a padding of one which necessarily means that whatever was the size of my ah x y dimension of my input image .",MaxPool2d,0
" After this convolution, I am going to retain the same x y dimension over there, because I am not changing down either the stride or the padding given over here .",MaxPool2d,0
" The next point is the we put in place a non-linearity, and this is a rectified ah linear unit which is ah put in place for a non-linearity to come down .",MaxPool2d,0
" Following this, we have a max pooling of ah 2 cross 2 kernel size with a stride of two.",MaxPool2d,0
" So, this is a 2 cross 2 max pooling which means that the x and y dimensions are going to get reduced to half of it .",MaxPool2d,0
" Now, in your decoder side what you have is, ah first you have a unpooling over there which skills it up, now once you have that unpooling after that you have your convolution ah a 2D convolution coming down .",MaxPool2d,0
" So, this 2D convolutions job is to convert down 64 channels onto 3 channels .",MaxPool2d,0
" Now, this is three channels is not corresponding to the image channels over there, but this is because you have 3 different classes .",MaxPool2d,0
" Now, if you took down 6 classes then you would have 6 channels, if you take down 10 classes, then you have 10 channels over here the convolutions are still with the kernel size of 3 plus 3 with a stride of one and a padding of one which meant that the same size xy size is preserve.",MaxPool2d,0
" Now, if we look into this kind of a network, so if my input is ah 3 cross 224 cross 224, then ah after this before this max pooling just after the ReLu, it is going to be 64 cross 224 cross 224 .",MaxPool2d,0
" So, we need to use a negative log likelihood loss which is going to calculate itself on a per pixel basis or a per neuron output over this 2 d matrix .",MaxPool2d,0
 And for that there is a separate kind of a function which is called as a nll ah loss 2d .,MaxPool2d,0
" So, this is just to give down that ah whatever comes out on your output side you are just going to operate it on the 2d space.",MaxPool2d,0
" So to compute each of the numbers on the right, we took the max over a two by two regions.",MaxPool2d,0
" So, this is as if you apply a filter size of two because you're taking a two by two regions and you're taking a stride of two.",MaxPool2d,0
" So, these are actually the hyperparameters of max pooling because we start from this filter size.",MaxPool2d,0
 It's like a two by two region that gives you the nine.,MaxPool2d,0
 Let's go through an example with some different hyperparameters.,MaxPool2d,0
" Okay, so this, with this set of hyperparameters f equals three, s equals one gives that output shown [inaudible].",MaxPool2d,0
" Now, so far, I've shown max pooling on a 2D inputs.",MaxPool2d,0
" If you have a 3D input, then the outputs will have the same dimension.",MaxPool2d,0
 It can happen at any given point.,MaxPool2d,0
 So we could max pool before we apply the convolution.,MaxPool2d,0
" But typically speaking, the convolutional filters are applied.",MaxPool2d,0
" This ultimately, right there-- the x++, y++-- that's the stride.",MaxPool2d,0
" So I could say x+ equals stride, y+ equal stride.",MaxPool2d,0
 And set the stride equal to one.,MaxPool2d,0
 So that's what was happening here.,MaxPool2d,0
